"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2014","2014",5471.8,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2015","2015",5487.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2016","2016",5503.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2017","2017",5513.1,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2018","2018",5517.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2019","2019",5525.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FIN","Finland","2020","2020",5535.6,"P","Provisional value"
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2000","2000",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2001","2001",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2002","2002",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2003","2003",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2004","2004",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2005","2005",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2006","2006",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2007","2007",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2008","2008",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2009","2009",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2010","2010",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2011","2011",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2012","2012",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2013","2013",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2014","2014",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2015","2015",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2016","2016",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2017","2017",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2018","2018",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2019","2019",99.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","FRA","France","2020","2020",99.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2000","2000",60664.1,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2001","2001",61102.1,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2002","2002",61542.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2003","2003",61975.5,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2004","2004",62428.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2005","2005",62895.4,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2006","2006",63330,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2007","2007",63717.5,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2008","2008",64069,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2009","2009",64394.3,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2010","2010",64708.4,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2011","2011",65022.2,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2012","2012",65337.6,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2013","2013",65670.1,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2014","2014",66210.4,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2015","2015",66446,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2016","2016",66621.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2017","2017",66621.9,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2018","2018",66816.4,"P","Provisional value"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2019","2019",67001.1,"P","Provisional value"
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","FRA","France","2020","2020",67148.5,"P","Provisional value"
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2000","2000",90.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2001","2001",90.3,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2002","2002",90.1,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2003","2003",89.8,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2004","2004",89.6,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2005","2005",89.5,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2006","2006",89.3,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2007","2007",89.2,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2008","2008",89.3,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2009","2009",89,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2010","2010",88.9,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2011","2011",88.8,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2012","2012",88.8,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2013","2013",89,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2014","2014",89.1,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2015","2015",89.2,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2016","2016",89.3,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2017","2017",89.4,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2018","2018",89.4,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","DEU","Germany","2019","2019",89.5,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2000","2000",73804,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2001","2001",73639,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2002","2002",73477,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2003","2003",73250,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2004","2004",73007,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2005","2005",72772,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2006","2006",72490,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2007","2007",72247,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2008","2008",72083,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2009","2009",71626,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2010","2010",71359,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2011","2011",71286,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2012","2012",71457,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2013","2013",71743,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2014","2014",72136,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2015","2015",72887,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2016","2016",73563,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2017","2017",73891,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2018","2018",74157,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","DEU","Germany","2019","2019",74348,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2000","2000",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2001","2001",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2002","2002",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2003","2003",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2004","2004",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2005","2005",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2006","2006",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2007","2007",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2008","2008",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2016","2016",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2017","2017",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2018","2018",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","GRC","Greece","2019","2019",100,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2000","2000",10554,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2001","2001",10940,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2002","2002",10969,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2003","2003",10999,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2004","2004",11038,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2005","2005",11074,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2006","2006",11112,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2007","2007",11144,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2008","2008",11182,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2016","2016",10775,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2017","2017",10754,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2018","2018",10732,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","GRC","Greece","2019","2019",10722,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2000","2000",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2001","2001",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2002","2002",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2003","2003",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2004","2004",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2005","2005",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2006","2006",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2007","2007",100,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2008","2008",97,"B","Break"
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2009","2009",97,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2010","2010",97,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2011","2011",96,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2012","2012",96,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2013","2013",96,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2014","2014",95,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2015","2015",95,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2016","2016",95,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2017","2017",94,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2018","2018",94,,
"COVGCMED","Total health care","TOTPOPTX","% of total population","HUN","Hungary","2019","2019",94,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","HUN","Hungary","2000","2000",10211,,
"COVGCMED","Total health care","EFFPEREF","Thousands of persons","HUN","Hungary","2001","2001",10188,,
